Settlement Date,Settlement Run Type,Settlement Period,Off Taking,Delivering
03/11/2013,DF,31,1.0102013,0.9912288
03/11/2013,DF,32,1.0100454,0.9913717
03/11/2013,DF,33,1.009693,0.991694
03/11/2013,DF,34,1.0097148,0.9917074
03/11/2013,DF,35,1.0104707,0.991088
03/11/2013,DF,36,1.0104188,0.9911411
03/11/2013,DF,37,1.0102938,0.9912521
03/11/2013,DF,38,1.010184,0.9913266
03/11/2013,DF,39,1.0096997,0.9917181
03/11/2013,DF,40,1.0093907,0.991963
03/11/2013,DF,41,1.0090843,0.9922068
03/11/2013,DF,42,1.0089948,0.9922571
03/11/2013,DF,43,1.0089881,0.9922591
03/11/2013,DF,44,1.0092432,0.9919962
03/11/2013,DF,45,1.0094949,0.9918038
03/11/2013,DF,46,1.0099576,0.9913569
03/11/2013,DF,47,1.0110594,0.9904948
03/11/2013,DF,48,1.0116311,0.9899785
04/11/2013,DF,1,1.0109454,0.9903953
04/11/2013,DF,2,1.0111581,0.9901711
04/11/2013,DF,3,1.0108236,0.9904565
04/11/2013,DF,4,1.010353,0.9908281
04/11/2013,DF,5,1.0106867,0.9904995
04/11/2013,DF,6,1.0103135,0.9907998
04/11/2013,DF,7,1.0103392,0.9907402
04/11/2013,DF,8,1.0104021,0.9906568
04/11/2013,DF,9,1.0105231,0.990535
04/11/2013,DF,10,1.0107455,0.9903852
04/11/2013,DF,11,1.0109063,0.9906561
04/11/2013,DF,12,1.0104695,0.991059
04/11/2013,DF,13,1.0101815,0.9911793
04/11/2013,DF,14,1.0098706,0.9914909
04/11/2013,DF,15,1.0095762,0.9916985
04/11/2013,DF,16,1.0094652,0.9918355
04/11/2013,DF,17,1.0093148,0.9919443
04/11/2013,DF,18,1.0092232,0.9920505
04/11/2013,DF,19,1.0091851,0.9920968
04/11/2013,DF,20,1.0091862,0.9920998
04/11/2013,DF,21,1.0095383,0.991803
04/11/2013,DF,22,1.009565,0.9917685
04/11/2013,DF,23,1.0095283,0.9917995
04/11/2013,DF,24,1.0096424,0.9916989
04/11/2013,DF,25,1.0096792,0.9916694
04/11/2013,DF,26,1.0096958,0.9916493
04/11/2013,DF,27,1.0098174,0.9915447
04/11/2013,DF,28,1.0099098,0.9914726
04/11/2013,DF,29,1.0096622,0.9916815
04/11/2013,DF,30,1.0096515,0.9916968
04/11/2013,DF,31,1.0097489,0.9916222
04/11/2013,DF,32,1.0099577,0.9914684
04/11/2013,DF,33,1.0112021,0.9904469
04/11/2013,DF,34,1.0114568,0.9902665
04/11/2013,DF,35,1.0120379,0.9898015
04/11/2013,DF,36,1.0124215,0.9894833
04/11/2013,DF,37,1.0116918,0.9900876
04/11/2013,DF,38,1.0105826,0.9910041
04/11/2013,DF,39,1.010497,0.9910587
04/11/2013,DF,40,1.0104898,0.9910609
04/11/2013,DF,41,1.0102178,0.9912847
04/11/2013,DF,42,1.0101473,0.9913432
04/11/2013,DF,43,1.0104862,0.9910348
04/11/2013,DF,44,1.011084,0.9904889
04/11/2013,DF,45,1.0111975,0.99035
04/11/2013,DF,46,1.011146,0.9902736
04/11/2013,DF,47,1.0117996,0.98974
04/11/2013,DF,48,1.0119437,0.9895676
05/11/2013,DF,1,1.0117878,0.9896401
05/11/2013,DF,2,1.011734,0.9896229
05/11/2013,DF,3,1.0115986,0.9897307
05/11/2013,DF,4,1.0115866,0.9896782
05/11/2013,DF,5,1.0115791,0.9896351
05/11/2013,DF,6,1.0111847,0.9899783
05/11/2013,DF,7,1.0110026,0.9901142
05/11/2013,DF,8,1.0107068,0.9904007
05/11/2013,DF,9,1.0107388,0.990417
05/11/2013,DF,10,1.0104371,0.9906461
05/11/2013,DF,11,1.0105539,0.9905728
05/11/2013,DF,12,1.011004,0.990214
05/11/2013,DF,13,1.0105329,0.9906834
05/11/2013,DF,14,1.0096874,0.9915522
05/11/2013,DF,15,1.009229,0.9920218
05/11/2013,DF,16,1.0093091,0.9919826
05/11/2013,DF,17,1.0090081,0.9922514
05/11/2013,DF,18,1.0092671,0.9920681
05/11/2013,DF,19,1.0095019,0.9919
05/11/2013,DF,20,1.0093588,0.9920118
05/11/2013,DF,21,1.0093721,0.9920353
05/11/2013,DF,22,1.0094634,0.9919579
05/11/2013,DF,23,1.0095695,0.9918599
05/11/2013,DF,24,1.0095263,0.9919042
05/11/2013,DF,25,1.009668,0.9917783
05/11/2013,DF,26,1.0097613,0.9917
05/11/2013,DF,27,1.0093698,0.9920011
05/11/2013,DF,28,1.0093872,0.9919928
05/11/2013,DF,29,1.0096269,0.9918093
05/11/2013,DF,30,1.0098196,0.991642
05/11/2013,DF,31,1.0099672,0.9916266
05/11/2013,DF,32,1.0098547,0.9917263
05/11/2013,DF,33,1.0093937,0.9920713
05/11/2013,DF,34,1.0097797,0.9917533
05/11/2013,DF,35,1.010134,0.991424
05/11/2013,DF,36,1.0101104,0.9914566
05/11/2013,DF,37,1.0098754,0.99165
05/11/2013,DF,38,1.0097912,0.9917014
05/11/2013,DF,39,1.0096449,0.9918059
05/11/2013,DF,40,1.0098375,0.9916303
05/11/2013,DF,41,1.009724,0.991733
05/11/2013,DF,42,1.0095232,0.9918886
05/11/2013,DF,43,1.0099903,0.9914713
05/11/2013,DF,44,1.0103436,0.991144
05/11/2013,DF,45,1.0103287,0.9910856
05/11/2013,DF,46,1.0109963,0.9904232
05/11/2013,DF,47,1.0115268,0.9899195
05/11/2013,DF,48,1.0119372,0.9895284
06/11/2013,DF,1,1.0118673,0.9895629
06/11/2013,DF,2,1.012217,0.989226
06/11/2013,DF,3,1.0120668,0.9893496
06/11/2013,DF,4,1.0126828,0.9887063
06/11/2013,DF,5,1.0131067,0.9882617
06/11/2013,DF,6,1.0130053,0.9883457
06/11/2013,DF,7,1.0130347,0.9883055
06/11/2013,DF,8,1.0136068,0.987758
06/11/2013,DF,9,1.0140831,0.9874298
06/11/2013,DF,10,1.0142784,0.9872775
06/11/2013,DF,11,1.015444,0.9868986
06/11/2013,DF,12,1.0147173,0.9875153
06/11/2013,DF,13,1.0140039,0.9879206
06/11/2013,DF,14,1.0135479,0.988411
06/11/2013,DF,15,1.0129389,0.9888518
06/11/2013,DF,16,1.0133473,0.9885629
06/11/2013,DF,17,1.0127541,0.9890559
06/11/2013,DF,18,1.0129383,0.9889333
06/11/2013,DF,19,1.0128182,0.9890076
06/11/2013,DF,20,1.0128813,0.9889812
06/11/2013,DF,21,1.0134892,0.9885504
06/11/2013,DF,22,1.0129372,0.9890151
06/11/2013,DF,23,1.0129423,0.9890047
06/11/2013,DF,24,1.0131396,0.9888583
06/11/2013,DF,25,1.0129764,0.9890135
06/11/2013,DF,26,1.0131534,0.9888996
06/11/2013,DF,27,1.0133487,0.9887735
06/11/2013,DF,28,1.0133021,0.9888188
06/11/2013,DF,29,1.0131613,0.9889408
06/11/2013,DF,30,1.0130171,0.989089
06/11/2013,DF,31,1.013218,0.9889702
06/11/2013,DF,32,1.012896,0.9892324
06/11/2013,DF,33,1.0125355,0.9895994
06/11/2013,DF,34,1.0126078,0.9895566
06/11/2013,DF,35,1.0124866,0.989446
06/11/2013,DF,36,1.01287,0.9891339
06/11/2013,DF,37,1.0126667,0.9893122
06/11/2013,DF,38,1.0126355,0.9893272
06/11/2013,DF,39,1.0127945,0.9891984
06/11/2013,DF,40,1.0129463,0.9890534
06/11/2013,DF,41,1.0130557,0.9889295
06/11/2013,DF,42,1.0131036,0.9888483
06/11/2013,DF,43,1.0137881,0.9882448
06/11/2013,DF,44,1.014659,0.9874638
06/11/2013,DF,45,1.0147754,0.9872907
06/11/2013,DF,46,1.0146661,0.9872979
06/11/2013,DF,47,1.0149317,0.9871092
06/11/2013,DF,48,1.0155504,0.9865629
07/11/2013,DF,1,1.0153563,0.9867181
07/11/2013,DF,2,1.0148039,0.9871096
07/11/2013,DF,3,1.0143339,0.9874192
07/11/2013,DF,4,1.0148287,0.9869736
07/11/2013,DF,5,1.0145319,0.9873272
07/11/2013,DF,6,1.0146747,0.9871629
07/11/2013,DF,7,1.01547,0.9866187
07/11/2013,DF,8,1.0157391,0.986384
07/11/2013,DF,9,1.0156633,0.9865644
07/11/2013,DF,10,1.0150972,0.9870342
07/11/2013,DF,11,1.0143515,0.9873472
07/11/2013,DF,12,1.0133282,0.9882732
07/11/2013,DF,13,1.011999,0.9895465
07/11/2013,DF,14,1.011452,0.990139
07/11/2013,DF,15,1.0107746,0.9906172
07/11/2013,DF,16,1.0104034,0.9909707
07/11/2013,DF,17,1.0103652,0.991056
07/11/2013,DF,18,1.0100965,0.9913286
07/11/2013,DF,19,1.0100891,0.9913459
07/11/2013,DF,20,1.009958,0.9914717
07/11/2013,DF,21,1.0099056,0.9915373
07/11/2013,DF,22,1.0098894,0.9915578
07/11/2013,DF,23,1.0100251,0.9914082
07/11/2013,DF,24,1.0098194,0.9915762
07/11/2013,DF,25,1.0098537,0.9915534
07/11/2013,DF,26,1.0101468,0.9913037
07/11/2013,DF,27,1.0103845,0.9910779
07/11/2013,DF,28,1.0102189,0.9911852
07/11/2013,DF,29,1.0103323,0.9910942
07/11/2013,DF,30,1.0102535,0.9911592
07/11/2013,DF,31,1.0098747,0.9914827
07/11/2013,DF,32,1.00971,0.9916492
07/11/2013,DF,33,1.0099962,0.9914533
07/11/2013,DF,34,1.0103859,0.9911577
07/11/2013,DF,35,1.0111126,0.9905757
07/11/2013,DF,36,1.0113307,0.9904174
07/11/2013,DF,37,1.0113239,0.9904264
07/11/2013,DF,38,1.0109977,0.9906804
07/11/2013,DF,39,1.0109462,0.9907009
07/11/2013,DF,40,1.0115499,0.9901826
07/11/2013,DF,41,1.0117981,0.9899503
07/11/2013,DF,42,1.0114301,0.9902269
07/11/2013,DF,43,1.0118582,0.9898258
07/11/2013,DF,44,1.0117463,0.9898535
07/11/2013,DF,45,1.0119819,0.9895785
07/11/2013,DF,46,1.0124475,0.989049
07/11/2013,DF,47,1.0127216,0.9889213
07/11/2013,DF,48,1.0131892,0.9884994
08/11/2013,DF,1,1.0142131,0.9876245
08/11/2013,DF,2,1.0136075,0.9880533
08/11/2013,DF,3,1.0136054,0.9880694
08/11/2013,DF,4,1.0136396,0.9880058
08/11/2013,DF,5,1.0130745,0.988449
08/11/2013,DF,6,1.0133475,0.9881271
08/11/2013,DF,7,1.0136042,0.9879366
08/11/2013,DF,8,1.0134657,0.9880427
08/11/2013,DF,9,1.0132506,0.9882072
08/11/2013,DF,10,1.0132715,0.988193
08/11/2013,DF,11,1.0133819,0.9881261
08/11/2013,DF,12,1.0132811,0.988216
08/11/2013,DF,13,1.0127478,0.9887233
08/11/2013,DF,14,1.0126476,0.9888455
08/11/2013,DF,15,1.0121203,0.9890513
08/11/2013,DF,16,1.0120878,0.989203
08/11/2013,DF,17,1.0118812,0.9894242
08/11/2013,DF,18,1.0114391,0.9899334
08/11/2013,DF,19,1.0120318,0.9895617
08/11/2013,DF,20,1.0120582,0.9895856
08/11/2013,DF,21,1.0118547,0.9898001
08/11/2013,DF,22,1.0120463,0.9896678
08/11/2013,DF,23,1.0117484,0.9899157
08/11/2013,DF,24,1.0119453,0.9897514
08/11/2013,DF,25,1.0119057,0.9897824
08/11/2013,DF,26,1.0119563,0.9897335
08/11/2013,DF,27,1.0119946,0.9896875
08/11/2013,DF,28,1.0119973,0.9896783
08/11/2013,DF,29,1.0121918,0.9895187
08/11/2013,DF,30,1.0125541,0.9892106
08/11/2013,DF,31,1.0123976,0.9893432
08/11/2013,DF,32,1.0119929,0.9897102
08/11/2013,DF,33,1.0118673,0.9898242
08/11/2013,DF,34,1.0116743,0.990032
08/11/2013,DF,35,1.0113302,0.9903496
08/11/2013,DF,36,1.0110835,0.9905646
08/11/2013,DF,37,1.0109882,0.9906359
08/11/2013,DF,38,1.0112289,0.9904284
08/11/2013,DF,39,1.011356,0.9903021
08/11/2013,DF,40,1.0115694,0.990093
08/11/2013,DF,41,1.0118527,0.9898295
08/11/2013,DF,42,1.0117924,0.989851
08/11/2013,DF,43,1.0119251,0.9897047
08/11/2013,DF,44,1.0123122,0.9893404
08/11/2013,DF,45,1.0125325,0.9891205
08/11/2013,DF,46,1.0120159,0.9894856
08/11/2013,DF,47,1.0119438,0.9895145
08/11/2013,DF,48,1.0122759,0.9891724
09/11/2013,DF,1,1.0132992,0.9882263
09/11/2013,DF,2,1.0127785,0.9886315
09/11/2013,DF,3,1.0124713,0.988907
09/11/2013,DF,4,1.0120661,0.9891903
09/11/2013,DF,5,1.0120393,0.9892754
09/11/2013,DF,6,1.011952,0.9893624
09/11/2013,DF,7,1.0121347,0.9891656
09/11/2013,DF,8,1.0122532,0.9890066
09/11/2013,DF,9,1.0121464,0.9890858
09/11/2013,DF,10,1.0120801,0.9891046
09/11/2013,DF,11,1.0118801,0.989216
09/11/2013,DF,12,1.0118792,0.9892053
09/11/2013,DF,13,1.011907,0.9892846
09/11/2013,DF,14,1.0119162,0.9892689
09/11/2013,DF,15,1.0117762,0.9893114
09/11/2013,DF,16,1.0115662,0.989518
09/11/2013,DF,17,1.0109417,0.9901489
09/11/2013,DF,18,1.0102792,0.9908494
09/11/2013,DF,19,1.0098269,0.9913719
09/11/2013,DF,20,1.0096057,0.9916525
09/11/2013,DF,21,1.0097043,0.9915665
09/11/2013,DF,22,1.0097016,0.9915454
09/11/2013,DF,23,1.0097007,0.9915724
09/11/2013,DF,24,1.0097522,0.9915234
09/11/2013,DF,25,1.0095588,0.9916993
09/11/2013,DF,26,1.0095668,0.9917124
09/11/2013,DF,27,1.0095444,0.991747
09/11/2013,DF,28,1.0095445,0.9917642
09/11/2013,DF,29,1.0096714,0.9916591
09/11/2013,DF,30,1.0096351,0.9916926
09/11/2013,DF,31,1.0094252,0.9918856
09/11/2013,DF,32,1.0094229,0.991904
09/11/2013,DF,33,1.0093736,0.9919591
09/11/2013,DF,34,1.0096723,0.9917393
09/11/2013,DF,35,1.0098888,0.9915858
09/11/2013,DF,36,1.0098377,0.9916294
09/11/2013,DF,37,1.0096835,0.9917652
09/11/2013,DF,38,1.0095265,0.9918825
09/11/2013,DF,39,1.0094838,0.9919086
09/11/2013,DF,40,1.0094248,0.9919397
09/11/2013,DF,41,1.009425,0.9919228
09/11/2013,DF,42,1.0091234,0.9921521
09/11/2013,DF,43,1.0093916,0.9919101
09/11/2013,DF,44,1.0097273,0.9915984
09/11/2013,DF,45,1.0098195,0.9914845
09/11/2013,DF,46,1.0099551,0.9912964
09/11/2013,DF,47,1.0100922,0.9912111
09/11/2013,DF,48,1.0102742,0.9910147
10/11/2013,DF,1,1.0107671,0.990579
10/11/2013,DF,2,1.0108832,0.9904523
10/11/2013,DF,3,1.0103641,0.9908694
10/11/2013,DF,4,1.0104354,0.9907868
10/11/2013,DF,5,1.0107053,0.990548
10/11/2013,DF,6,1.0106288,0.9906169
10/11/2013,DF,7,1.0103742,0.9908221
10/11/2013,DF,8,1.0104663,0.9907237
10/11/2013,DF,9,1.0107028,0.9905017
10/11/2013,DF,10,1.0114243,0.9898965
10/11/2013,DF,11,1.0112727,0.9900558
10/11/2013,DF,12,1.0110868,0.9902302
10/11/2013,DF,13,1.0109409,0.9903405
10/11/2013,DF,14,1.0103115,0.9910048
10/11/2013,DF,15,1.0098059,0.9914719
10/11/2013,DF,16,1.0095537,0.9917279
10/11/2013,DF,17,1.0093495,0.9919516
10/11/2013,DF,18,1.0091692,0.9921281
10/11/2013,DF,19,1.0092366,0.9921021
10/11/2013,DF,20,1.0090915,0.9922223
10/11/2013,DF,21,1.0091177,0.9922011
10/11/2013,DF,22,1.0091204,0.9921952
10/11/2013,DF,23,1.0091615,0.9921589
10/11/2013,DF,24,1.0093079,0.9920401
10/11/2013,DF,25,1.0092732,0.992069
10/11/2013,DF,26,1.0091017,0.992217
10/11/2013,DF,27,1.0090367,0.9922699
10/11/2013,DF,28,1.009135,0.9921894
10/11/2013,DF,29,1.0091844,0.9921439
10/11/2013,DF,30,1.0093524,0.9920047
10/11/2013,DF,31,1.0092993,0.9920521
10/11/2013,DF,32,1.0095118,0.991887
10/11/2013,DF,33,1.0099353,0.9915708
10/11/2013,DF,34,1.0102792,0.991331
10/11/2013,DF,35,1.0104156,0.9912148
10/11/2013,DF,36,1.0106199,0.9910472
10/11/2013,DF,37,1.010781,0.9909164
10/11/2013,DF,38,1.0107263,0.9909506
10/11/2013,DF,39,1.0107404,0.9909256
10/11/2013,DF,40,1.0107426,0.9909048
10/11/2013,DF,41,1.0107589,0.9908778
10/11/2013,DF,42,1.01098,0.9906642
10/11/2013,DF,43,1.011583,0.9901165
10/11/2013,DF,44,1.0120419,0.9896917
10/11/2013,DF,45,1.0121037,0.9895734
10/11/2013,DF,46,1.0124813,0.9891451
10/11/2013,DF,47,1.0129735,0.9887749
10/11/2013,DF,48,1.0141065,0.9877777
11/11/2013,DF,1,1.0146925,0.987274
11/11/2013,DF,2,1.0147621,0.987265
11/11/2013,DF,3,1.0147355,0.9872105
11/11/2013,DF,4,1.0143277,0.9874795
11/11/2013,DF,5,1.014434,0.9873989
11/11/2013,DF,6,1.0144574,0.9873668
11/11/2013,DF,7,1.0141818,0.9875909
11/11/2013,DF,8,1.0137679,0.9879319
11/11/2013,DF,9,1.013173,0.9884666
11/11/2013,DF,10,1.0132118,0.9884312
11/11/2013,DF,11,1.013142,0.9884808
11/11/2013,DF,12,1.0128199,0.9887456
11/11/2013,DF,13,1.0122679,0.9891534
11/11/2013,DF,14,1.0118784,0.9896168
11/11/2013,DF,15,1.0114725,0.9900271
11/11/2013,DF,16,1.0116737,0.989942
11/11/2013,DF,17,1.0116005,0.9900817
11/11/2013,DF,18,1.0115692,0.9901387
11/11/2013,DF,19,1.0114714,0.9902298
11/11/2013,DF,20,1.0106688,0.9909076
11/11/2013,DF,21,1.0109648,0.9906578
11/11/2013,DF,22,1.0108711,0.9907265
11/11/2013,DF,23,1.0110761,0.9905549
11/11/2013,DF,24,1.0110365,0.9905867
11/11/2013,DF,25,1.0111993,0.9904636
11/11/2013,DF,26,1.0112259,0.990445
11/11/2013,DF,27,1.0117549,0.9900099
11/11/2013,DF,28,1.0119413,0.9898535
11/11/2013,DF,29,1.0121224,0.9897038
11/11/2013,DF,30,1.0117924,0.9899747
11/11/2013,DF,31,1.0127217,0.9892708
11/11/2013,DF,32,1.0127365,0.9892755
11/11/2013,DF,33,1.0113315,0.9904127
11/11/2013,DF,34,1.0111288,0.990598
11/11/2013,DF,35,1.0112655,0.9904818
11/11/2013,DF,36,1.01137,0.9903901
11/11/2013,DF,37,1.0114359,0.9903281
11/11/2013,DF,38,1.0116683,0.9901309
11/11/2013,DF,39,1.0118524,0.9899803
11/11/2013,DF,40,1.0117888,0.9900255
11/11/2013,DF,41,1.0115732,0.9901833
11/11/2013,DF,42,1.0114408,0.990264
11/11/2013,DF,43,1.0111833,0.9904418
11/11/2013,DF,44,1.0113816,0.9902319
11/11/2013,DF,45,1.0112791,0.9902356
11/11/2013,DF,46,1.0114395,0.9899815
11/11/2013,DF,47,1.0115746,0.9898869
11/11/2013,DF,48,1.0116887,0.9897054
12/11/2013,DF,1,1.0117374,0.9895952
12/11/2013,DF,2,1.0115708,0.9897632
12/11/2013,DF,3,1.0115261,0.9898101
12/11/2013,DF,4,1.011706,0.9896352
12/11/2013,DF,5,1.0120806,0.9892551
12/11/2013,DF,6,1.0121871,0.989103
12/11/2013,DF,7,1.0120626,0.9891488
12/11/2013,DF,8,1.0119174,0.9892554
12/11/2013,DF,9,1.0120143,0.9891708
12/11/2013,DF,10,1.0127169,0.9885167
12/11/2013,DF,11,1.0127539,0.9885032
12/11/2013,DF,12,1.0123269,0.9890012
12/11/2013,DF,13,1.0116159,0.9900399
12/11/2013,DF,14,1.0118283,0.9899254
12/11/2013,DF,15,1.0115679,0.9902668
12/11/2013,DF,16,1.0118307,0.9901282
12/11/2013,DF,17,1.0114305,0.9903856
12/11/2013,DF,18,1.0110325,0.9907173
12/11/2013,DF,19,1.0113922,0.990414
12/11/2013,DF,20,1.0120359,0.9898897
12/11/2013,DF,21,1.0119646,0.9899427
12/11/2013,DF,22,1.0122069,0.9897451
12/11/2013,DF,23,1.0122527,0.989709
12/11/2013,DF,24,1.0119749,0.9899439
12/11/2013,DF,25,1.0119986,0.9899413
12/11/2013,DF,26,1.0120279,0.9899149
12/11/2013,DF,27,1.0118105,0.9901278
12/11/2013,DF,28,1.0122998,0.9897184
12/11/2013,DF,29,1.0127917,0.9894419
12/11/2013,DF,30,1.0124995,0.9896783
12/11/2013,DF,31,1.012584,0.9895929
12/11/2013,DF,32,1.0125777,0.9896256
12/11/2013,DF,33,1.012285,0.9896592
12/11/2013,DF,34,1.0124779,0.9895174
12/11/2013,DF,35,1.0129258,0.989123
12/11/2013,DF,36,1.0131813,0.988901
12/11/2013,DF,37,1.0132766,0.988818
12/11/2013,DF,38,1.0130013,0.989034
12/11/2013,DF,39,1.0128124,0.9891693
12/11/2013,DF,40,1.01257,0.9893507
12/11/2013,DF,41,1.0124686,0.9894113
12/11/2013,DF,42,1.0124965,0.9893609
12/11/2013,DF,43,1.0129921,0.9889061
12/11/2013,DF,44,1.0133425,0.9885678
12/11/2013,DF,45,1.0137636,0.9881399
12/11/2013,DF,46,1.0138002,0.9879523
12/11/2013,DF,47,1.0141495,0.9876249
12/11/2013,DF,48,1.0143827,0.9872831
13/11/2013,DF,1,1.0142016,0.9873128
13/11/2013,DF,2,1.0145684,0.98695
13/11/2013,DF,3,1.0139848,0.9874494
13/11/2013,DF,4,1.0136936,0.9876367
13/11/2013,DF,5,1.013456,0.9878166
13/11/2013,DF,6,1.013529,0.9877361
13/11/2013,DF,7,1.0135071,0.9877255
13/11/2013,DF,8,1.0139907,0.9872703
13/11/2013,DF,9,1.0142429,0.9870349
13/11/2013,DF,10,1.0143397,0.9869532
13/11/2013,DF,11,1.0139997,0.9873066
13/11/2013,DF,12,1.0137238,0.9876353
13/11/2013,DF,13,1.0128603,0.9885755
13/11/2013,DF,14,1.0123568,0.9891965
13/11/2013,DF,15,1.0117353,0.9898108
13/11/2013,DF,16,1.0122521,0.9894422
13/11/2013,DF,17,1.012039,0.9896576
13/11/2013,DF,18,1.0124411,0.9893597
13/11/2013,DF,19,1.0122627,0.9895333
13/11/2013,DF,20,1.012335,0.9894934
13/11/2013,DF,21,1.0125371,0.9893326
13/11/2013,DF,22,1.012851,0.9890809
13/11/2013,DF,23,1.0124979,0.9893585
13/11/2013,DF,24,1.012503,0.9893559
13/11/2013,DF,25,1.0130816,0.9888839
13/11/2013,DF,26,1.0133289,0.9886922
13/11/2013,DF,27,1.0130563,0.988894
13/11/2013,DF,28,1.012435,0.9894103
13/11/2013,DF,29,1.0126547,0.9892291
13/11/2013,DF,30,1.0127533,0.9891473
13/11/2013,DF,31,1.012243,0.9895737
13/11/2013,DF,32,1.0123917,0.989473
13/11/2013,DF,33,1.0122632,0.9896092
13/11/2013,DF,34,1.0124762,0.9894695
13/11/2013,DF,35,1.0124733,0.9894856
13/11/2013,DF,36,1.0118678,0.9899762
13/11/2013,DF,37,1.0116844,0.9901114
13/11/2013,DF,38,1.012747,0.9892301
13/11/2013,DF,39,1.0124568,0.9894615
13/11/2013,DF,40,1.0120109,0.9898095
13/11/2013,DF,41,1.0119414,0.989842
13/11/2013,DF,42,1.0109736,0.9906238
13/11/2013,DF,43,1.0107025,0.9908254
13/11/2013,DF,44,1.0107964,0.9907069
13/11/2013,DF,45,1.0113721,0.9901471
13/11/2013,DF,46,1.0110812,0.9902771
13/11/2013,DF,47,1.0117081,0.989788
13/11/2013,DF,48,1.0122612,0.9892997
14/11/2013,DF,1,1.0117554,0.9898106
14/11/2013,DF,2,1.0119993,0.9895774
14/11/2013,DF,3,1.0124282,0.9891603
14/11/2013,DF,4,1.0135621,0.9881743
14/11/2013,DF,5,1.0137907,0.9881538
14/11/2013,DF,6,1.0134265,0.9884134
14/11/2013,DF,7,1.0142993,0.9878419
14/11/2013,DF,8,1.014319,0.9878121
14/11/2013,DF,9,1.0142925,0.9880224
14/11/2013,DF,10,1.0140495,0.988219
14/11/2013,DF,11,1.013649,0.9884022
14/11/2013,DF,12,1.01214,0.9896857
14/11/2013,DF,13,1.0118811,0.9896279
14/11/2013,DF,14,1.0120385,0.9895475
14/11/2013,DF,15,1.0114708,0.9900683
14/11/2013,DF,16,1.0121278,0.9896197
14/11/2013,DF,17,1.0121657,0.9895841
14/11/2013,DF,18,1.0116563,0.9900197
14/11/2013,DF,19,1.0103224,0.9911674
14/11/2013,DF,20,1.0103394,0.9911568
14/11/2013,DF,21,1.0111841,0.9904579
14/11/2013,DF,22,1.0107314,0.9908288
14/11/2013,DF,23,1.010496,0.9910254
14/11/2013,DF,24,1.0111942,0.9904457
14/11/2013,DF,25,1.0107604,0.9908016
14/11/2013,DF,26,1.0104955,0.9910378
14/11/2013,DF,27,1.0103842,0.9911305
14/11/2013,DF,28,1.009991,0.991466
14/11/2013,DF,29,1.0097063,0.9917029
14/11/2013,DF,30,1.0095075,0.9918746
14/11/2013,DF,31,1.0095044,0.9919065
14/11/2013,DF,32,1.009801,0.9916724
14/11/2013,DF,33,1.0101909,0.9913699
14/11/2013,DF,34,1.0107077,0.9909802
14/11/2013,DF,35,1.0107196,0.9909263
14/11/2013,DF,36,1.0109212,0.9907729
14/11/2013,DF,37,1.010803,0.9908575
14/11/2013,DF,38,1.0105205,0.9910836
14/11/2013,DF,39,1.0100822,0.9914416
14/11/2013,DF,40,1.0100694,0.9914321
14/11/2013,DF,41,1.0103067,0.9912109
14/11/2013,DF,42,1.0105722,0.9909607
14/11/2013,DF,43,1.0103385,0.9911123
14/11/2013,DF,44,1.0103876,0.9910104
14/11/2013,DF,45,1.0111458,0.9903274
14/11/2013,DF,46,1.0115555,0.9899269
14/11/2013,DF,47,1.0116017,0.9897943
14/11/2013,DF,48,1.0121233,0.9893036
15/11/2013,DF,1,1.0126731,0.9887975
15/11/2013,DF,2,1.0123004,0.9891186
15/11/2013,DF,3,1.0123697,0.9890606
15/11/2013,DF,4,1.0127111,0.9887219
15/11/2013,DF,5,1.0132582,0.988171
15/11/2013,DF,6,1.0131306,0.9882074
15/11/2013,DF,7,1.013175,0.988126
15/11/2013,DF,8,1.0131878,0.9881315
15/11/2013,DF,9,1.0131998,0.9881259
15/11/2013,DF,10,1.0135651,0.9877972
15/11/2013,DF,11,1.0132043,0.988128
15/11/2013,DF,12,1.0131031,0.9881429
15/11/2013,DF,13,1.0128245,0.9884263
15/11/2013,DF,14,1.0125151,0.9886818
15/11/2013,DF,15,1.0121219,0.9891129
15/11/2013,DF,16,1.0117748,0.9895575
15/11/2013,DF,17,1.011108,0.9901605
15/11/2013,DF,18,1.0104612,0.9908412
15/11/2013,DF,19,1.0104231,0.9909772
15/11/2013,DF,20,1.0107648,0.9907209
15/11/2013,DF,21,1.0104337,0.9910332
15/11/2013,DF,22,1.0086363,0.9925557
15/11/2013,DF,23,1.0101177,0.9913117
15/11/2013,DF,24,1.0088562,0.9923684
15/11/2013,DF,25,1.0100929,0.9913304
15/11/2013,DF,26,1.0100464,0.9913743
15/11/2013,DF,27,1.0099447,0.9914514
15/11/2013,DF,28,1.010132,0.9912967
15/11/2013,DF,29,1.0101116,0.991308
15/11/2013,DF,30,1.0095028,0.9918212
15/11/2013,DF,31,1.0102481,0.9911917
15/11/2013,DF,32,1.0103467,0.9911215
15/11/2013,DF,33,1.01013,0.9913324
15/11/2013,DF,34,1.010031,0.9914683
15/11/2013,DF,35,1.0101446,0.9913877
15/11/2013,DF,36,1.0104592,0.9911192
15/11/2013,DF,37,1.0105107,0.9910699
15/11/2013,DF,38,1.0102147,0.9913046
15/11/2013,DF,39,1.0101267,0.9913726
15/11/2013,DF,40,1.0101499,0.9913254
15/11/2013,DF,41,1.0103214,0.9911597
