Settlement Date,Settlement Run Type,Settlement Period,RC
28/01/2016,R1,19,-.1196931261315196710306826555457718877728
28/01/2016,R1,20,-.2671744325576716529374644009455081795068
28/01/2016,R1,21,-.412486971739740829545038915640256121208
28/01/2016,R1,22,-.6159684555844391814612669099390981833599
28/01/2016,R1,23,-.683954116355005979050866929141094560789
28/01/2016,R1,24,-.6911833719485146619375516550992436392557
28/01/2016,R1,25,-.6086344488943435102462082375714957625342
28/01/2016,R1,26,-.506342194818061246238821988247059188598
28/01/2016,R1,27,-.3239108820128362790044695045748842667209
28/01/2016,R1,28,-.083775647780975291613807709204039123917
28/01/2016,R1,29,.0472307903133441584447448783790485854544
28/01/2016,R1,30,.052669913645754264812134107277489532348
28/01/2016,R1,31,-.0899972386370530985612733216540771336235
28/01/2016,R1,32,-.047108085895437727173319479352846126168
28/01/2016,R1,33,.0906887072431004913291410399821855747431
28/01/2016,R1,34,.0853666960650788033612236680934993484577
28/01/2016,R1,35,.9756493222197422445161639892897872755047
28/01/2016,R1,36,.9253097056422137832560374078853144542277
28/01/2016,R1,37,.9647203811604329621536101414185089648582
28/01/2016,R1,38,.4870385045662138795840679886391971113311
28/01/2016,R1,39,.3515798834136006501582494416749537190151
28/01/2016,R1,40,.1011156222816191633521526235244134059469
28/01/2016,R1,41,-.0761084012062066298826675219634164964793
28/01/2016,R1,42,-.0899481276267457840003816778187690957072
28/01/2016,R1,43,.0415255580125402296104917819312933769274
28/01/2016,R1,44,.009180376097751450226692125798583501712304
28/01/2016,R1,45,-.2155759390190216630730241099568370840866
28/01/2016,R1,46,-.1536097617778131597116426147097628883856
28/01/2016,R1,47,-.0119465593366031880595200192288930997241
28/01/2016,R1,48,-.2278176934473343615614123694317721829534
29/01/2016,R1,1,.0186054972312512307267093524633519388306
29/01/2016,R1,2,.2233680159762913939744611259316464821136
29/01/2016,R1,3,.1472897168920499199540059486360541021565
29/01/2016,R1,4,-.1276107422901664843149384345831825965761
29/01/2016,R1,5,-.1381933701543043052371514899239350807763
29/01/2016,R1,6,-.1432882553781667101774006708374365938003
29/01/2016,R1,7,.2195133689221643137012061123417218550895
29/01/2016,R1,8,-.0881602784745304195484680975420858869062
29/01/2016,R1,9,1.00336786808399691475377779709074317498
29/01/2016,R1,10,1.06541263520078678895911053292113059778
29/01/2016,R1,11,.8172763353550349714911117155520343903415
29/01/2016,R1,12,1.23298642906814216716915627148777537674
29/01/2016,R1,13,1.38175141955635619927283542959840826572
29/01/2016,R1,14,1.84728646444159408347257100349763059785
29/01/2016,R1,15,2.42916925065028032363416915216854577937
29/01/2016,R1,16,4.17810090715129245780519884000669709008
29/01/2016,R1,17,4.35570216079583512448866834840306189712
29/01/2016,R1,18,2.04434113482937067526629783421977350994
29/01/2016,R1,19,.7020103726512848187237732715943784824922
29/01/2016,R1,20,.1048647123270482058540057426482407976572
29/01/2016,R1,21,-.0560931215920385745652763817837366153889
29/01/2016,R1,22,-.0103683930690706080381167670128648511337
29/01/2016,R1,23,.5230421620450353232391089759410529483952
29/01/2016,R1,24,.4521568141736842204386158979568119801505
29/01/2016,R1,25,.3356760383826865481257117459586377709802
29/01/2016,R1,26,.0685368073201023662423910593835978980492
29/01/2016,R1,27,.0428579011723897119657301947399206359464
29/01/2016,R1,28,-.0930133208613643687634213880959238905699
29/01/2016,R1,29,-.1773347414063933403204345889475776225955
29/01/2016,R1,30,-.1620646186606171643061451422841548583903
29/01/2016,R1,31,-.0575923971624152161731466350990654498222
29/01/2016,R1,32,.109339170616507341351138219911738700056
29/01/2016,R1,33,.4377160649811880160130133288917755385831
29/01/2016,R1,34,.0737721300904395779334945653868382033659
29/01/2016,R1,35,1.13721663931541465779898919431876976816
29/01/2016,R1,36,.9123733532473376974922946659529997614979
29/01/2016,R1,37,.4867881557094730976171033632174436624467
29/01/2016,R1,38,-.1970001743680754645354934115769397928613
29/01/2016,R1,39,-.0506198429094991967532624849939474543803
29/01/2016,R1,40,.0666313181510372172605425544427352688638
29/01/2016,R1,41,.0376356645124122933180116058572859499733
29/01/2016,R1,42,.003648613044650709843280858577340472263275
29/01/2016,R1,43,.1436142859096404685725368960161950166651
29/01/2016,R1,44,.2828277870113107370008799874505096434632
29/01/2016,R1,45,.0657702158190497423741894071845347310572
29/01/2016,R1,46,.5477888163152148280773413109761990625865
29/01/2016,R1,47,.8797254636544287205316958176885540075218
29/01/2016,R1,48,.6753066371711276309572165500544864558897
30/01/2016,R1,1,.1633486173483821366893104324173126021594
30/01/2016,R1,2,.1484319112259168202683017188891424358831
30/01/2016,R1,3,.1949957998080719100765237261425028692037
30/01/2016,R1,4,.2657175726044731142987657518107955415825
30/01/2016,R1,5,.2596667644416062414275725925702939579643
30/01/2016,R1,6,.0388876702616313962143279806240843648634
30/01/2016,R1,7,-.0906754312822185198063097501356775441433
30/01/2016,R1,8,-.2654847933673299315854665325487725872594
30/01/2016,R1,9,-.3587719441589018676031125315285704605185
30/01/2016,R1,10,-.3615820923223855400510905220125089912731
30/01/2016,R1,11,-.2281361850085509523730174202256949266035
30/01/2016,R1,12,-.0717016864607464356049604199800228541106
30/01/2016,R1,13,-.1757420302257972639314199974274771916507
30/01/2016,R1,14,-.5975719479731405026816624298329061521584
30/01/2016,R1,15,-.2819482134179743643055479754785271113513
30/01/2016,R1,16,-.3329148748914258221140962694703760878525
30/01/2016,R1,17,-.2494258922429212674765875869311388131046
30/01/2016,R1,18,-.0297980718199683528576600533246571651366
30/01/2016,R1,19,.4885200990969493363495686463558850430414
30/01/2016,R1,20,.6563394903689385088765278581095106504209
30/01/2016,R1,21,.7563777642619557759113179738438074685971
30/01/2016,R1,22,.5668425907879876579991061223409424460871
30/01/2016,R1,23,-.0230744921456670902193019085321250679183
30/01/2016,R1,24,-.3899451479970607448172993241644616887416
30/01/2016,R1,25,-.5534332019279983557202400705158110872699
30/01/2016,R1,26,-.6024705744911467166223694364261003001904
30/01/2016,R1,27,-.4661379971033919693878767539737233335083
30/01/2016,R1,28,-.4196820405362597551699278021471020815508
30/01/2016,R1,29,-.2291662151671368036442075458020938119439
30/01/2016,R1,30,-.0245494570246805866916856085491986516627
30/01/2016,R1,31,.3097798496978212426712866510919306840054
30/01/2016,R1,32,.2413376123515262054640258488204696845932
30/01/2016,R1,33,.6883943670490970980423079237684279183541
30/01/2016,R1,34,.6640102988105103775164414584374067038787
30/01/2016,R1,35,1.02063185455161914020575214959026552458
30/01/2016,R1,36,1.16611437221101373176891411867294502161
30/01/2016,R1,37,1.35610648170860524573628016410598786276
30/01/2016,R1,38,.6733784737744163126944977104717653617593
30/01/2016,R1,39,.4078423128807206577148427056155486356372
30/01/2016,R1,40,.2041531751817672651862357146171605010074
30/01/2016,R1,41,.3754219118272315217295447534527711292632
30/01/2016,R1,42,.3843106966823947678589532157995057914341
30/01/2016,R1,43,.261887831627735833435131636660527793389
30/01/2016,R1,44,.0161444728914280655673283964052081191038
30/01/2016,R1,45,.0123648141494499981171591357279105251371
30/01/2016,R1,46,.2996115709872714823034505254912665418585
30/01/2016,R1,47,.0929789129169531485784653027183138431973
30/01/2016,R1,48,-.1303475601568825030799451459891790129226
31/01/2016,R1,1,-.2567810765149560165441652261365174402987
31/01/2016,R1,2,-.0702918470499000367605197478186590231338
31/01/2016,R1,3,-.025193210508793007350996344850797794219
31/01/2016,R1,4,.1267135395594822841605341906042812519363
31/01/2016,R1,5,.1515465645622331227723471080213148886615
31/01/2016,R1,6,.1529415772315062401554986348650495079339
31/01/2016,R1,7,.3880404650952981664238342879209632388319
31/01/2016,R1,8,.2779731376832902668528079250571354585556
31/01/2016,R1,9,.0702351602705719878161493652999323356578
31/01/2016,R1,10,.1566635933575220519399758141615856115042
31/01/2016,R1,11,.1309473718948262917770132580913958534432
31/01/2016,R1,12,-.0434339472307924507109487155187240480026
31/01/2016,R1,13,.136841434598970470798332730611376671665
31/01/2016,R1,14,.4213814535227174761432797616671266458721
31/01/2016,R1,15,.4475532084579593522373332772799606307488
31/01/2016,R1,16,.1739204462311195048397543657436485702393
31/01/2016,R1,17,.31603909867013093986320175329293053079
31/01/2016,R1,18,.2930990769409794112604259663433605149587
31/01/2016,R1,19,.166845201180207100035706902708086673808
31/01/2016,R1,20,.3165787170864561329037950728643851342204
31/01/2016,R1,21,.7826698321445694423169854878251403024192
31/01/2016,R1,22,.9128870220511235472138379221834350558431
31/01/2016,R1,23,.7760293331892992680039519877062643564551
31/01/2016,R1,24,.8155963317529143756229148208599655844415
31/01/2016,R1,25,1.15414367168184987625566618229171342616
31/01/2016,R1,26,.8688336689222456817057660946934893955274
31/01/2016,R1,27,.1768571824474794903269535582416874240775
31/01/2016,R1,28,-.006653924851679509764515479023830894801184
31/01/2016,R1,29,-.1425673148743891669018218554785483825138
31/01/2016,R1,30,-.1847348339954354730216990007796922040692
31/01/2016,R1,31,-.2113498582687235086445106396290996802344
31/01/2016,R1,32,-.1423496054317075445141248410424088957698
31/01/2016,R1,33,.1484484339982010185716571848584515154066
31/01/2016,R1,34,.5084532618110852527107836486782646810198
31/01/2016,R1,35,.6917661009007785103815153135472684879749
31/01/2016,R1,36,.6082735995988386301718470449972234487544
31/01/2016,R1,37,.4158998930747360224830071890655402800662
31/01/2016,R1,38,.0517527341974252369010369675685252539636
31/01/2016,R1,39,.2066243565838749311706620145228587100829
31/01/2016,R1,40,.1165409832018771484521565844121560129785
31/01/2016,R1,41,.2682376480626430157592054663469809690216
31/01/2016,R1,42,.1391340061520043855348379926631259022788
31/01/2016,R1,43,.3920688122544746651575748448186072644313
31/01/2016,R1,44,-.0167390597422232606069790678775019080718
31/01/2016,R1,45,-.0505347005476976883267499331965149485295
31/01/2016,R1,46,-.033084367485662834041161036540177277441
31/01/2016,R1,47,-.0599584028104575108208677010599084139017
31/01/2016,R1,48,-.2213624306049070862152672722539244728084
01/02/2016,R1,1,-.046144592814877978229801754153284915792
01/02/2016,R1,2,.1447721969806887768550436132709594464185
01/02/2016,R1,3,.3392951698249720915046818010686325514858
01/02/2016,R1,4,.2465128875296846876193615061617682940071
01/02/2016,R1,5,.1313846599709946159816307313722988368242
01/02/2016,R1,6,.0352935355248443300257171369974820028735
01/02/2016,R1,7,-.1237254904741258746216929932065154773962
01/02/2016,R1,8,-.2979756831342784358814207360325794352818
01/02/2016,R1,9,-.3805615003180043077803655113186771732389
01/02/2016,R1,10,-.4450636754681223351558362622744993359
01/02/2016,R1,11,-.2649448447576440637842639141765054611946
01/02/2016,R1,12,-.154159950921376078607709746697303832689
01/02/2016,R1,13,.5112164973680246135579579990012454490386
01/02/2016,R1,14,-.0416226324874072080066206939567372302969
01/02/2016,R1,15,.2344975718832872366665745007091759788504
01/02/2016,R1,16,.4072920951835347225814195969204500278148
01/02/2016,R1,17,.1819401323709456040383631768799569897314
01/02/2016,R1,18,.0765954121469419287484126344656876414227
01/02/2016,R1,19,.5990046393435989717266781257923192912206
01/02/2016,R1,20,1.05885621482089485310316994566308774817
01/02/2016,R1,21,1.3706134927617628415074632207603541903
01/02/2016,R1,22,1.25848177813197748061609971216327221162
01/02/2016,R1,23,.7986742404589103784059754647318491523067
01/02/2016,R1,24,.3464503693385208750452062242748135310736
01/02/2016,R1,25,.2476910036536214720795571432235536974455
01/02/2016,R1,26,.194077036256264400726092418161651352046
01/02/2016,R1,27,.1621582515738622210389801825711557386358
01/02/2016,R1,28,.2638930592254279179269394344177610475153
01/02/2016,R1,29,.2677033071607032750834898582543580458562
01/02/2016,R1,30,-.0546273190889660022180362229561273788155
01/02/2016,R1,31,-.0750026170269679326197821555794728315911
01/02/2016,R1,32,-.146744748006493739876919651879556110493
01/02/2016,R1,33,-.1566711123773258759947969920464871928816
01/02/2016,R1,34,.1633901028589974286862048632020891863352
01/02/2016,R1,35,.9882565837815309658752936254983177523585
01/02/2016,R1,36,2.67312736948042921377850620605488539565
01/02/2016,R1,37,2.04523867619813783069149258337771823965
01/02/2016,R1,38,1.45302573915553515533965282229162502414
01/02/2016,R1,39,.7969963351994444677287193369619835950933
01/02/2016,R1,40,.6794511034480238375905142898107176321148
01/02/2016,R1,41,.6257298758019413950040786970465810521799
01/02/2016,R1,42,1.02462194665328657000719543178035420958
01/02/2016,R1,43,.8629975322504521998380080768737357694924
01/02/2016,R1,44,.3197433696379269689018830463390250520874
01/02/2016,R1,45,.9652304203029413595531911923951789622256
01/02/2016,R1,46,.7893222958371345348767957352593477567735
01/02/2016,R1,47,1.25559053332448897922070933336237291424
01/02/2016,R1,48,1.24157085062989326697156726212273897319
02/02/2016,R1,1,1.49371359725401271384439253768180259541
02/02/2016,R1,2,1.80697359900392839704657272271267609104
02/02/2016,R1,3,1.896577496651735329083001850950806844
02/02/2016,R1,4,1.42740785348536780489123346008787978501
02/02/2016,R1,5,1.51634895693665933045678318447702247098
02/02/2016,R1,6,1.45800274805379970744068844551216224976
02/02/2016,R1,7,1.3886689227473774343569526956847139955
02/02/2016,R1,8,1.03024920480094383745280267207249276811
02/02/2016,R1,9,.5479057450217598561017911927717848862153
02/02/2016,R1,10,.2840552883536867640786944695659468518207
02/02/2016,R1,11,.3372988493245304947938954391498760615274
02/02/2016,R1,12,.4690418130598448504365219827378943087221
02/02/2016,R1,13,.2464875647084661145068819761494661798668
02/02/2016,R1,14,.2209189703882013436781793443031303418538
02/02/2016,R1,15,.5365734383042592200679880557096237420789
02/02/2016,R1,16,.3836362855094445685700334332172057646801
02/02/2016,R1,17,.2087382072575386482884605980735100215493
02/02/2016,R1,18,.0563564683848459595033669651364105799883
02/02/2016,R1,19,-.034537202800767425039395129856718616385
02/02/2016,R1,20,-.1065069402424195007619826029924983624241
02/02/2016,R1,21,-.2727871772235267174913067709407156375756
02/02/2016,R1,22,-.4995198298578367317602457224157623967461
02/02/2016,R1,23,-.4916037556458636712006041836023814524981
02/02/2016,R1,24,-.48235930802942466170464696144556846723
02/02/2016,R1,25,-.3814761774755787003564263680976303177526
02/02/2016,R1,26,-.3102789955559134598163435617808379777189
02/02/2016,R1,27,-.1845982259056119281542944144636057835218
02/02/2016,R1,28,-.273992794268771212159457645784727721623
02/02/2016,R1,29,-.2749083679250883958415513226962692871535
02/02/2016,R1,30,-.4250051109316657958291072098830283539121
02/02/2016,R1,31,-.3207681525990713218922090813612896355356
02/02/2016,R1,32,-.1770291057469557680222174199439457483366
02/02/2016,R1,33,-.1941966802596993240739500958428935026074
02/02/2016,R1,34,-.222227620413315462444035755688667502134
02/02/2016,R1,35,-.0846142543182614726590487268316051557476
02/02/2016,R1,36,.5534742868417091787180153740114627274027
02/02/2016,R1,37,.3431431533918063656136911714865347923631
02/02/2016,R1,38,.021465757475207140667119437264914358526
02/02/2016,R1,39,-.0223407282725027302387307063429755959446
02/02/2016,R1,40,.0102497085938972447471360739564071317732
02/02/2016,R1,41,.4488599309198546353671373520729488151618
02/02/2016,R1,42,.1174215561660182428241626263975091253871
02/02/2016,R1,43,.1260598841094855871037537631384759432033
02/02/2016,R1,44,.0799032244106861624561782149603261736445
02/02/2016,R1,45,.2160440054391238704910949719306507137137
02/02/2016,R1,46,-.1648689907488328511557725468552480834148
02/02/2016,R1,47,-.201464742582721221005919667329297870148
02/02/2016,R1,48,-.1701075849289284957101464403863601686416
03/02/2016,SF,1,-.1505214101731459120469044311605326229338
