"Meter Timeswitch Class Id","Effective From Settlement Date {MTC}","Market Participant Id","Effective From Settlement Date {MTCPA}","Line Loss Factor Class Id","Effective From Settlement Date {VMTCLC}","Effective To Settlement Date {VMTCLC}"
"849","01/04/1996","LOND","01/04/1996","386","01/04/1996","15/03/2002"
"849","01/04/1996","LOND","01/04/1996","387","01/04/1996","15/03/2002"
"849","01/04/1996","LOND","01/04/1996","388","01/04/1996","15/03/2002"
"849","01/04/1996","LOND","01/04/1996","389","01/04/1996","15/03/2002"
"849","01/04/1996","LOND","01/04/1996","750","01/04/1996",""
"849","01/04/1996","LOND","01/04/1996","751","01/04/1996",""
"849","01/04/1996","LOND","01/04/1996","800","01/04/1996","30/11/2003"
"849","01/04/1996","LOND","01/04/1996","801","01/04/1996","30/11/2003"
"849","01/04/1996","LOND","01/04/1996","820","01/04/2000","30/11/2003"
"849","01/04/1996","LOND","01/04/1996","821","01/04/2000","30/11/2003"
"849","01/04/1996","LOND","01/04/1996","850","01/04/1996","30/11/2003"
"849","01/04/1996","LOND","01/04/1996","851","01/04/1996","31/10/1998"
"849","01/04/1996","LOND","01/04/1996","852","28/10/1998","30/11/2003"
"849","01/04/1996","LOND","01/04/1996","870","01/04/2000","30/11/2003"
"849","01/04/1996","LOND","01/04/1996","872","01/04/2000","30/11/2003"
"849","01/04/1996","NEEB","01/04/1996","256","01/04/1996","22/02/2002"
"849","01/04/1996","NEEB","01/04/1996","257","01/04/1996","22/02/2002"
"849","01/04/1996","NEEB","01/04/1996","261","01/04/1996","30/06/2003"
"849","01/04/1996","NEEB","01/04/1996","262","01/04/1996","30/06/2003"
"849","01/04/1996","NEEB","01/04/1996","263","01/04/1996","08/09/2000"
"849","01/04/1996","NEEB","01/04/1996","264","01/04/1996","30/04/2004"
"849","01/04/1996","NEEB","01/04/1996","265","01/04/1996","30/04/2004"
"849","01/04/1996","NEEB","01/04/1996","266","01/04/1996","08/09/2000"
"849","01/04/1996","NEEB","01/04/1996","267","01/04/1996","30/04/2004"
"849","01/04/1996","NEEB","01/04/1996","268","01/04/1996","30/04/2004"
"849","01/04/1996","NEEB","01/04/1996","269","01/04/1996","08/09/2000"
"849","01/04/1996","NEEB","01/04/1996","270","01/04/1996","22/02/2002"
"849","01/04/1996","NEEB","01/04/1996","271","01/04/1996","22/02/2002"
"849","01/04/1996","NEEB","01/04/1996","272","01/04/1996","22/02/2002"
"849","01/04/1996","NEEB","01/04/1996","276","01/04/2000","22/02/2002"
"849","01/04/1996","NEEB","01/04/1996","277","01/04/2000","22/02/2002"
"849","01/04/1996","NEEB","01/04/1996","281","01/04/2000","30/06/2003"
"849","01/04/1996","NEEB","01/04/1996","282","01/04/2000","30/06/2003"
"849","01/04/1996","NEEB","01/04/1996","283","01/04/2000","08/09/2000"
"849","01/04/1996","NEEB","01/04/1996","284","01/04/2000","30/04/2004"
"849","01/04/1996","NEEB","01/04/1996","285","01/04/2000","30/04/2004"
"849","01/04/1996","NEEB","01/04/1996","286","01/04/2000","08/09/2000"
"849","01/04/1996","NEEB","01/04/1996","287","01/04/2000","30/04/2004"
"849","01/04/1996","NEEB","01/04/1996","288","01/04/2000","30/04/2004"
"849","01/04/1996","NEEB","01/04/1996","289","01/04/2000","08/09/2000"
"849","01/04/1996","NEEB","01/04/1996","290","01/04/2000","22/02/2002"
"849","01/04/1996","NEEB","01/04/1996","291","01/04/2000","22/02/2002"
"849","01/04/1996","NEEB","01/04/1996","292","01/04/2000","22/02/2002"
"849","01/04/1996","NEEB","01/04/1996","303","01/04/1996","30/04/2004"
"849","01/04/1996","NEEB","01/04/1996","304","01/04/1996","30/04/2004"
"849","01/04/1996","NEEB","01/04/1996","305","01/04/1996","22/02/2002"
"849","01/04/1996","NEEB","01/04/1996","306","01/04/1996","08/09/2000"
"849","01/04/1996","NEEB","01/04/1996","323","01/04/2000","30/04/2004"
"849","01/04/1996","NEEB","01/04/1996","324","01/04/2000","30/04/2004"
"849","01/04/1996","NEEB","01/04/1996","325","01/04/2000","22/02/2002"
"849","01/04/1996","NEEB","01/04/1996","326","01/04/2000","08/09/2000"
"849","01/04/1996","SOUT","01/04/1996","453","01/04/1996",""
"849","01/04/1996","SOUT","01/04/1996","658","01/04/1996",""
"849","01/04/1996","SWEB","01/04/1996","510","01/04/1996",""
"849","01/04/1996","SWEB","01/04/1996","520","01/04/1996",""
"849","01/04/1996","SWEB","01/04/1996","521","01/04/1996",""
"849","01/04/1996","SWEB","01/04/1996","540","01/04/1996",""
"849","01/04/1996","SWEB","01/04/1996","550","01/04/1996",""
"849","01/04/1996","SWEB","01/04/1996","551","01/04/1996",""
"849","01/04/1996","SWEB","01/04/1996","570","01/04/1996",""
"849","01/04/1996","SWEB","01/04/1996","580","01/04/1996",""
"849","01/04/1996","SWEB","01/04/1996","581","01/04/1996",""
"849","01/04/1996","YELG","01/04/1996","202","01/04/1996","30/06/2003"
"849","01/04/1996","YELG","01/04/1996","205","01/04/1996","30/06/2003"
"849","01/04/1996","YELG","01/04/1996","208","01/04/1996","30/06/2003"
"849","01/04/1996","YELG","01/04/1996","215","01/04/1996","17/09/2004"
"849","01/04/1996","YELG","01/04/1996","225","01/04/1996","30/06/2003"
"849","01/04/1996","YELG","01/04/1996","244","01/04/1996",""
"849","01/04/1996","YELG","01/04/1996","248","01/04/1996",""
"849","01/04/1996","YELG","01/04/1996","252","01/04/1996","30/06/2003"
"849","01/04/1996","YELG","01/04/1996","257","01/04/1996",""
"849","01/04/1996","YELG","01/04/1996","259","01/04/1996","30/06/2003"
"849","01/04/1996","YELG","01/04/1996","269","01/04/1996","30/06/2003"
"849","01/04/1996","YELG","01/04/1996","271","01/04/1996","30/06/2003"
"849","01/04/1996","YELG","01/04/1996","969","01/04/1996","30/06/2003"
"849","01/04/1996","YELG","01/04/1996","971","01/04/1996","30/06/2003"
"850","01/04/1996","EELC","01/04/1996","8","01/04/1996",""
"850","01/04/1996","EELC","01/04/1996","72","01/04/1996",""
"850","01/04/1996","EELC","01/04/1996","78","01/04/1996",""
"850","01/04/1996","EELC","01/04/1996","80","01/04/1996",""
"850","01/04/1996","EELC","01/04/1996","84","01/04/1996",""
"850","01/04/1996","EELC","01/04/1996","86","01/04/1996",""
"850","01/04/1996","EELC","01/04/1996","87","01/04/1996",""
"850","01/04/1996","EMEB","01/04/1996","58","01/04/1996",""
"850","01/04/1996","EMEB","01/04/1996","59","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","60","01/04/1996",""
"850","01/04/1996","EMEB","01/04/1996","61","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","919","01/04/1996",""
"850","01/04/1996","EMEB","01/04/1996","920","01/04/1996",""
"850","01/04/1996","EMEB","01/04/1996","921","01/04/1996","01/04/2005"
"850","01/04/1996","EMEB","01/04/1996","922","01/04/1996","01/04/2005"
"850","01/04/1996","EMEB","01/04/1996","923","01/04/1996","01/04/2005"
"850","01/04/1996","EMEB","01/04/1996","924","01/04/1996",""
"850","01/04/1996","EMEB","01/04/1996","925","01/04/1996",""
"850","01/04/1996","EMEB","01/04/1996","926","01/04/1996","01/04/2005"
"850","01/04/1996","EMEB","01/04/1996","927","01/04/1996","01/04/2005"
"850","01/04/1996","EMEB","01/04/1996","928","01/04/1996","01/04/2005"
"850","01/04/1996","EMEB","01/04/1996","929","01/04/1996",""
"850","01/04/1996","EMEB","01/04/1996","930","01/04/1996","01/04/2005"
"850","01/04/1996","EMEB","01/04/1996","931","01/04/1996",""
"850","01/04/1996","EMEB","01/04/1996","932","01/04/1996",""
"850","01/04/1996","EMEB","01/04/1996","933","01/04/1996","01/04/2005"
"850","01/04/1996","EMEB","01/04/1996","934","01/04/1996","01/04/2005"
"850","01/04/1996","EMEB","01/04/1996","935","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","936","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","937","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","938","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","939","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","940","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","941","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","942","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","943","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","944","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","945","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","946","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","947","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","948","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","949","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","950","01/04/1996","31/10/1998"
"850","01/04/1996","EMEB","01/04/1996","951","01/04/1996","31/03/1999"
"850","01/04/1996","EMEB","01/04/1996","952","01/04/1996","31/03/1999"
"850","01/04/1996","EMEB","01/04/1996","990","01/01/2002",""
"850","01/04/1996","EMEB","01/04/1996","991","01/01/2002",""
"850","01/04/1996","EMEB","01/04/1996","997","01/11/1998",""
"850","01/04/1996","EMEB","01/04/1996","998","01/11/1998",""
"850","01/04/1996","EMEB","01/04/1996","999","01/11/1998",""
"850","01/04/1996","HYDE","01/04/1996","500","01/04/1996",""
"850","01/04/1996","HYDE","01/04/1996","510","01/04/1996","28/04/2006"
"850","01/04/1996","HYDE","01/04/1996","600","01/04/1996",""
"850","01/04/1996","HYDE","01/04/1996","610","01/04/1996","28/04/2006"
"850","01/04/1996","HYDE","01/04/1996","700","01/04/1996",""
"850","01/04/1996","HYDE","01/04/1996","701","01/04/1996","28/04/2006"
"850","01/04/1996","LOND","01/04/1996","0","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","1","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","2","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","3","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","4","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","5","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","6","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","7","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","8","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","9","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","10","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","11","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","12","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","13","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","14","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","15","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","16","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","17","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","18","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","19","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","20","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","21","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","22","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","23","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","24","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","25","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","26","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","27","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","28","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","29","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","30","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","31","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","32","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","33","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","34","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","35","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","36","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","37","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","38","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","39","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","40","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","41","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","42","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","43","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","44","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","45","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","46","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","47","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","48","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","49","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","50","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","51","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","52","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","53","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","54","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","55","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","56","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","57","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","58","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","59","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","60","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","61","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","62","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","63","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","64","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","65","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","66","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","67","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","68","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","69","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","350","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","351","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","352","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","353","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","354","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","355","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","356","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","357","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","358","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","359","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","360","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","361","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","362","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","363","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","364","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","365","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","366","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","367","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","368","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","369","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","370","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","371","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","372","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","373","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","374","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","375","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","376","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","377","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","378","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","379","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","380","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","381","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","382","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","383","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","384","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","385","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","386","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","387","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","388","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","389","01/04/1996","15/03/2002"
"850","01/04/1996","LOND","01/04/1996","750","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","751","01/04/1996",""
"850","01/04/1996","LOND","01/04/1996","800","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","801","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","820","01/04/2000","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","821","01/04/2000","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","850","01/04/1996","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","851","01/04/1996","31/10/1998"
"850","01/04/1996","LOND","01/04/1996","852","28/10/1998","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","870","01/04/2000","30/11/2003"
"850","01/04/1996","LOND","01/04/1996","872","01/04/2000","30/11/2003"
"850","01/04/1996","NEEB","01/04/1996","256","01/04/1996","22/02/2002"
"850","01/04/1996","NEEB","01/04/1996","257","01/04/1996","22/02/2002"
"850","01/04/1996","NEEB","01/04/1996","261","01/04/1996","30/06/2003"
"850","01/04/1996","NEEB","01/04/1996","262","01/04/1996","30/06/2003"
"850","01/04/1996","NEEB","01/04/1996","263","01/04/1996","08/09/2000"
"850","01/04/1996","NEEB","01/04/1996","264","01/04/1996","30/04/2004"
"850","01/04/1996","NEEB","01/04/1996","265","01/04/1996","30/04/2004"
"850","01/04/1996","NEEB","01/04/1996","266","01/04/1996","08/09/2000"
"850","01/04/1996","NEEB","01/04/1996","267","01/04/1996","30/04/2004"
"850","01/04/1996","NEEB","01/04/1996","268","01/04/1996","30/04/2004"
"850","01/04/1996","NEEB","01/04/1996","269","01/04/1996","08/09/2000"
"850","01/04/1996","NEEB","01/04/1996","270","01/04/1996","22/02/2002"
"850","01/04/1996","NEEB","01/04/1996","271","01/04/1996","22/02/2002"
"850","01/04/1996","NEEB","01/04/1996","272","01/04/1996","22/02/2002"
"850","01/04/1996","NEEB","01/04/1996","276","01/04/2000","22/02/2002"
"850","01/04/1996","NEEB","01/04/1996","277","01/04/2000","22/02/2002"
"850","01/04/1996","NEEB","01/04/1996","281","01/04/2000","30/06/2003"
"850","01/04/1996","NEEB","01/04/1996","282","01/04/2000","30/06/2003"
"850","01/04/1996","NEEB","01/04/1996","283","01/04/2000","08/09/2000"
"850","01/04/1996","NEEB","01/04/1996","284","01/04/2000","30/04/2004"
"850","01/04/1996","NEEB","01/04/1996","285","01/04/2000","30/04/2004"
"850","01/04/1996","NEEB","01/04/1996","286","01/04/2000","08/09/2000"
"850","01/04/1996","NEEB","01/04/1996","287","01/04/2000","30/04/2004"
"850","01/04/1996","NEEB","01/04/1996","288","01/04/2000","30/04/2004"
"850","01/04/1996","NEEB","01/04/1996","289","01/04/2000","08/09/2000"
"850","01/04/1996","NEEB","01/04/1996","290","01/04/2000","22/02/2002"
"850","01/04/1996","NEEB","01/04/1996","291","01/04/2000","22/02/2002"
"850","01/04/1996","NEEB","01/04/1996","292","01/04/2000","22/02/2002"
"850","01/04/1996","NEEB","01/04/1996","303","01/04/1996","30/04/2004"
"850","01/04/1996","NEEB","01/04/1996","304","01/04/1996","30/04/2004"
"850","01/04/1996","NEEB","01/04/1996","305","01/04/1996","22/02/2002"
"850","01/04/1996","NEEB","01/04/1996","306","01/04/1996","08/09/2000"
"850","01/04/1996","NEEB","01/04/1996","323","01/04/2000","30/04/2004"
"850","01/04/1996","NEEB","01/04/1996","324","01/04/2000","30/04/2004"
"850","01/04/1996","NEEB","01/04/1996","325","01/04/2000","22/02/2002"
"850","01/04/1996","NEEB","01/04/1996","326","01/04/2000","08/09/2000"
"850","01/04/1996","SOUT","01/04/1996","453","01/04/1996",""
"850","01/04/1996","SOUT","01/04/1996","658","01/04/1996",""
"850","01/04/1996","SWEB","01/04/1996","510","01/04/1996",""
"850","01/04/1996","SWEB","01/04/1996","520","01/04/1996",""
"850","01/04/1996","SWEB","01/04/1996","521","01/04/1996",""
"850","01/04/1996","SWEB","01/04/1996","540","01/04/1996",""
"850","01/04/1996","SWEB","01/04/1996","550","01/04/1996",""
"850","01/04/1996","SWEB","01/04/1996","551","01/04/1996",""
"850","01/04/1996","SWEB","01/04/1996","570","01/04/1996",""
"850","01/04/1996","SWEB","01/04/1996","580","01/04/1996",""
"850","01/04/1996","SWEB","01/04/1996","581","01/04/1996",""
"850","01/04/1996","YELG","01/04/1996","202","01/04/1996","30/06/2003"
"850","01/04/1996","YELG","01/04/1996","205","01/04/1996","30/06/2003"
"850","01/04/1996","YELG","01/04/1996","208","01/04/1996","30/06/2003"
"850","01/04/1996","YELG","01/04/1996","215","01/04/1996","17/09/2004"
"850","01/04/1996","YELG","01/04/1996","225","01/04/1996","30/06/2003"
"850","01/04/1996","YELG","01/04/1996","244","01/04/1996",""
"850","01/04/1996","YELG","01/04/1996","248","01/04/1996",""
"850","01/04/1996","YELG","01/04/1996","252","01/04/1996","30/06/2003"
"850","01/04/1996","YELG","01/04/1996","257","01/04/1996",""
"850","01/04/1996","YELG","01/04/1996","259","01/04/1996","30/06/2003"
"850","01/04/1996","YELG","01/04/1996","269","01/04/1996","30/06/2003"
"850","01/04/1996","YELG","01/04/1996","271","01/04/1996","30/06/2003"
"850","01/04/1996","YELG","01/04/1996","969","01/04/1996","30/06/2003"
"850","01/04/1996","YELG","01/04/1996","971","01/04/1996","30/06/2003"
"851","01/04/1996","EELC","01/04/1996","8","01/04/1996",""
"851","01/04/1996","EELC","01/04/1996","72","01/04/1996",""
"851","01/04/1996","EELC","01/04/1996","78","01/04/1996",""
"851","01/04/1996","EELC","01/04/1996","80","01/04/1996",""
"851","01/04/1996","EELC","01/04/1996","84","01/04/1996",""
"851","01/04/1996","EELC","01/04/1996","86","01/04/1996",""
"851","01/04/1996","EELC","01/04/1996","87","01/04/1996",""
"851","01/04/1996","EMEB","01/04/1996","58","01/04/1996",""
"851","01/04/1996","EMEB","01/04/1996","59","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","60","01/04/1996",""
"851","01/04/1996","EMEB","01/04/1996","61","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","919","01/04/1996",""
"851","01/04/1996","EMEB","01/04/1996","920","01/04/1996",""
"851","01/04/1996","EMEB","01/04/1996","921","01/04/1996","01/04/2005"
"851","01/04/1996","EMEB","01/04/1996","922","01/04/1996","01/04/2005"
"851","01/04/1996","EMEB","01/04/1996","923","01/04/1996","01/04/2005"
"851","01/04/1996","EMEB","01/04/1996","924","01/04/1996",""
"851","01/04/1996","EMEB","01/04/1996","925","01/04/1996",""
"851","01/04/1996","EMEB","01/04/1996","926","01/04/1996","01/04/2005"
"851","01/04/1996","EMEB","01/04/1996","927","01/04/1996","01/04/2005"
"851","01/04/1996","EMEB","01/04/1996","928","01/04/1996","01/04/2005"
"851","01/04/1996","EMEB","01/04/1996","929","01/04/1996",""
"851","01/04/1996","EMEB","01/04/1996","930","01/04/1996","01/04/2005"
"851","01/04/1996","EMEB","01/04/1996","931","01/04/1996",""
"851","01/04/1996","EMEB","01/04/1996","932","01/04/1996",""
"851","01/04/1996","EMEB","01/04/1996","933","01/04/1996","01/04/2005"
"851","01/04/1996","EMEB","01/04/1996","934","01/04/1996","01/04/2005"
"851","01/04/1996","EMEB","01/04/1996","935","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","936","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","937","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","938","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","939","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","940","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","941","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","942","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","943","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","944","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","945","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","946","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","947","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","948","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","949","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","950","01/04/1996","31/10/1998"
"851","01/04/1996","EMEB","01/04/1996","951","01/04/1996","31/03/1999"
"851","01/04/1996","EMEB","01/04/1996","952","01/04/1996","31/03/1999"
"851","01/04/1996","EMEB","01/04/1996","990","01/01/2002",""
"851","01/04/1996","EMEB","01/04/1996","991","01/01/2002",""
"851","01/04/1996","EMEB","01/04/1996","997","01/11/1998",""
"851","01/04/1996","EMEB","01/04/1996","998","01/11/1998",""
"851","01/04/1996","EMEB","01/04/1996","999","01/11/1998",""
"851","01/04/1996","HYDE","01/04/1996","500","01/04/1996",""
"851","01/04/1996","HYDE","01/04/1996","510","01/04/1996","28/04/2006"
"851","01/04/1996","HYDE","01/04/1996","600","01/04/1996",""
"851","01/04/1996","HYDE","01/04/1996","610","01/04/1996","28/04/2006"
"851","01/04/1996","HYDE","01/04/1996","700","01/04/1996",""
"851","01/04/1996","HYDE","01/04/1996","701","01/04/1996","28/04/2006"
"851","01/04/1996","LOND","01/04/1996","750","01/04/1996",""
"851","01/04/1996","LOND","01/04/1996","751","01/04/1996",""
"851","01/04/1996","LOND","01/04/1996","800","01/04/1996","30/11/2003"
"851","01/04/1996","LOND","01/04/1996","801","01/04/1996","30/11/2003"
"851","01/04/1996","LOND","01/04/1996","820","01/04/2000","30/11/2003"
"851","01/04/1996","LOND","01/04/1996","821","01/04/2000","30/11/2003"
